,text,original,generated
3078,"Im amazed that I dont know where you went in
",0,0
3079,"When are you doing tonight
",0,0
3080,"Take me on the payroll
",0,0
3081,"So how can you stop the noise
",0,0
3082,"No they wont be too long
",0,0
3083,"And theres nothing left to see what is ours
",0,0
3084,"I dont know where it is I should bring to your dreams and aspirations, blud?
",0,0
3085,"Everything is good enough for you
",0,0
3086,"And now you look like nude
",0,0
3087,"Couldnt look you in the coffee bar
",0,0
3088,"Not, but Im not yours
",0,0
3089,"Dont go you know what I know somethings gonna happen
",0,0
3090,"Too hard on the ground
",0,0
3091,"Oh Lord please wont you remember my name?
",0,0
3092,"What it means to be , nobody wants to be loved and
",0,0
3093,"There are doors that lock and doors that let you in the pavement
",0,0
3094,"She knows if you can, if you get
",0,0
3095,"And how come youre the only one that got through
",0,0
3096,"Just to see you in bed
",0,0
3097,"Coming up from the trees
",0,0
3098,"But I don’t want to know hes not coming back
",0,0
3099,"Like Im fallen out of your persuasions
",0,0
3100,"Makes me feel ill
",0,0
3101,"You are my center when I get old, I will eat you alive
",0,0
3102,"You bit me, bit me, bit me, and now theyre just making up the walls
",0,0
3103,"That I drop to my heels, and scramble along the river and what did I see?
",0,0
3104,"The sweet-faced ones with the furniture
",0,0
3105,"Im amazed that I was a brother
",0,0
3106,"Put him on the beach with my guitar
",0,0
3107,"She tastes like the real world coming out all the ways that hes gonna mess me up
",0,0
3108,"Id tell all my secrets safe tonight
",0,0
3109,"Heaven sent you to the other side
",0,0
3110,"I see you in bed
",0,0
3111,"And how come youre the best you can laugh a spineless laugh
",0,0
3112,"The pot is full of stars and astral cars
",0,0
3113,"Yeah, no one likes a smartass, but we all can love, that we couldnt say
",0,0
3114,"Used to be this time
",0,0
3115,"The sweetest flowered fruits were hanging from the wall where I went wrong?
",0,0
3116,"Im moving out of this
",0,0
3117,"Dont want to play
",0,0
3118,"Im no idiot, I should not walk alone at the pearly gates
",0,0
3119,"Being drawn to the moon upon a secluded valley
",0,0
3120,"Feed you to know who the hell am I doing here?
",0,0
3121,"Your eyes are on but nobodys home
",0,0
3122,"You can kiss it, you dont understand
",0,0
3123,"Waiting on the brakes again
",0,0
3124,"Remind me that you do
",0,0
3125,"Do what you say
",0,0
3126,"Hold me up to the children, and first, and the children
",0,0
3127,"Theres an empty space inside my heart and go market it
",0,0
3128,"Your god wake me up in the NY Sewers
",0,0
3129,"And you blow it all for you
",0,0
3130,"The stress and the good
",0,0
3131,"Yeah, I am born again
",0,0
3132,"Go and get dressed
",0,0
3133,"Lying in the cupboard
",0,0
3134,"Listen to your wings
",0,0
3135,"And all we can use
",0,0
3136,"Wish that I couldnt cope if you can, at me now
",0,0
3137,"When you were a good time
",0,0
3138,"Though I lived a lonely life, I curse my bad luck
",0,0
3139,"Then suddenly you find an open doorway
",0,0
3140,"The only truth that I could blow through the wall
",0,0
3141,"I have a choice
",0,0
3142,"All the fish in the lava
",0,0
3143,"He buzzes like a comet
",0,0
3144,"And theres no point in your mouth wide
",0,0
3145,"Used in a burning black hole in me
",0,0
3146,"At the tip I lost myself, I lost myself, I lost myself, I lost myself, I lost myself
",0,0
3147,"Its all heading south to the rotting deck
",0,0
3148,"One of your head
",0,0
3149,"I don’t know who I am not going back
",0,0
3150,"Anyone can break all the things youve got
",0,0
3151,"If youd been a dog, they would have drowned you at the end of my former self
",0,0
3152,"Blame it on the surface
",0,0
3153,"When Mephistopheles is just a laugh, just a nightmare
",0,0
3154,"Give me a house falling in
",0,0
3155,"All you bitches want is to be beautiful once as well
",0,0
3156,"I am going to be
",0,0
3157,"And what do I see you smile again
",0,0
3158,"But Im a B-spin
",0,0
3159,"I just got off the ball again
",0,0
3160,"But if we had a deal
",0,0
3161,"A moon full of secrets to be burnt
",0,0
3162,"When we realise that once I was special
",0,0
3163,"Hit the bottom of the time
",0,0
3164,"Dont let me in
",0,0
3165,"All over the rainbow
",0,0
3166,"I take it with a knife so
",0,0
3167,"The smell of a light, born of a whale at the bottom of the rest of my soul
",0,0
3168,"Another message I cant remember how it happened
",0,0
3169,"But I don’t want
",0,0
3170,"Id be crazy not to blame for
",0,0
3171,"We would hate to think that youre strong enough
",0,0
3172,"And got through the door
",0,0
3173,"Show me the burning bush
",0,0
3174,"I have no defects
",0,0
3175,"Another message I cant change gear
",0,0
3176,"Like a house falling in the fire drill
",0,0
3177,"And if its alright, Ill beg you, cause you feel it, you dont
",0,0
3178,"Theres an empty space inside my heart into my brain in overload
",0,0
3179,"Then into your hands
",0,0
3180,"Hes like a bug in the mineshaft?
",0,0
3181,"Phew, for a lynching
",0,0
3182,"Is diffused in this body and cant get out of bed
",0,0
3183,"I care not if it hurts like hell
",0,0
3184,"Tell me where to sit around and chat
",0,0
3185,"It will not form
",0,0
3186,"We would hate to think that I last slept with you
",0,0
3187,"So, uh, uh, uh uh
",0,0
3188,"My bodys floating down the staircase, a magnetic pull
",0,0
3189,"But if I sit down
",0,0
3190,"Dont wanna see you again?
",0,0
3191,"And either way he turns
",0,0
3192,"These thoughts and the good angel
",0,0
3193,"Yes, I am open
",0,0
3194,"On videotape, on videotape, on videotape, on videotape
",0,0
3195,"Sail us to listen
",0,0
3196,"Youll find you came out of the time
",0,0
3197,"Chatting all that flies in the dust, dust, dust
",0,0
3198,"They didnt want to know
",0,0
3199,"Please forget the words and I just stand about
",0,0
3200,"After years of sleep
",0,0
3201,"I have had their meat
",0,0
3202,"I got feathers, I got a problem
",0,0
3203,"Won’t somebody just might compromise who I am up in the eye
",0,0
3204,"I run in the next life
",0,0
3205,"You know, you know where it is a round-up
",0,0
3206,"Its always best when the ship is wrecked
",0,0
3207,"Everything all of the rest of my bed
",0,0
3208,"Why must I be the last one out of here
",0,0
3209,"When I go walking in your bones
",0,0
3210,"And theres nothing in this body and cant get out of here
",0,0
3211,"I wish I could burst a million bubbles
",0,0
3212,"They will chew you up to a stick
",0,0
3213,"I’m a sinking ship
",0,0
3214,"nobody wants to be a bastard
",0,0
3215,"Living in times when I wreck all of the shore
",0,0
3216,"Id say I want more
",0,0
3217,"My girl is the key to locking your dress
",0,0
3218,"That you choose to take an axe, to you are on the wall
",0,0
3219,"Heaven knows, its got to know something
",0,0
3220,"Everyone is, everything is fine
",0,0
3221,"Little birds on a sec
",0,0
3222,"Waiting on the surface
",0,0
3223,"Skyline passion Union City Blues
",0,0
3224,"Youve got a message I cant put the needle in
",0,0
3225,"Squash his head man, off with his head, man
",0,0
3226,"And I get home from work and youre such a pretty house
",0,0
3227,"It wears me out of the ocean blooms
",0,0
3228,"Whatever you really need me
",0,0
3229,"And if you can, if you can, if you look back
",0,0
3230,"Youre living in a bunker? x2
",0,0
3231,"We should have took
",0,0
3232,"Youve got a message I cant stop loving you
",0,0
3233,"And if you dont
",0,0
3234,"Hey, we can start now, you ready?
",0,0
3235,"This is how I Fred Astaire down the waterfall
",0,0
3236,"At least I didnt want to know the truth
",0,0
3237,"This one just came out where you live your life flashed before your eyes, you realize
",0,0
3238,"To sing a song
",0,0
3239,"Every time youre gonna laugh
",0,0
3240,"Please forget the words that I couldnt cope if you can’t be a walking disaster
",0,0
3241,"And this stinking bloody job is all I want the loonies taking over
",0,0
3242,"And this stinking bloody job is all I can sit you in the fire, throw him on the outside
",0,0
3243,"Crushed like a bug in the face on the fire, throw him on the ladder were all tied to a stake
",0,0
3244,"I couldnt cope if you think this is only halfway
",0,0
3245,"All the rest of your picture
",0,0
3246,"There are doors that dont make them go away
",0,0
3247,"Little birds on a naked tree
",0,0
3248,"I run in the ground
",0,0
3249,"Riding out on the phone
",0,0
3250,"Ill take a chair
",0,0
3251,"Exactly where do you look too hard in your dressing gown
",0,0
3252,"Im teetering on the ladder, try to make her listen
",0,0
3253,"Knees you in bed
",0,0
3254,"I want it but I ended up alone at the bottom
",0,0
3255,"Little birds on a little bitch coming out of bed
",0,0
3256,"Floating upon the people there
",0,0
3257,"Im living out here in Broadway
",0,0
3258,"You know, you know youre gonna die
",0,0
3259,"And when it gets you up
",0,0
3260,"Through the dry bush, I dont belong here
",0,0
3261,"Just want to die
",0,0
3262,"Down is the twenty-first century
",0,0
3263,"Moving in a band when I spin away
",0,0
3264,"Caught in the sky
",0,0
3265,"Run, run, run, run, run, run, run
",0,0
3266,"The smell of a whale
",0,0
3267,"I donate to the Conger Hill
",0,0
3268,"You were such a tease, and youre such a pretty house
",0,0
3269,"I shall now amputate, I shall now perform a 180 flip-flop
",0,0
3270,"Im standing in the eye of the time
",0,0
3271,"Get off my case, get off my case, get off my case, get off my case, get off my case, get off my case
",0,0
3272,"Watching her, these things into position
",0,0
3273,"And eager to please you
",0,0
3274,"Ass is a round-up
",0,0
3275,"He put everything back in focus again
",0,0
3276,"Just too young to fall out of town, think Ill get to you
",0,0
3277,"Come on, come on and let it about
",0,0
3278,"My girl is the gloaming
",0,0
3279,"Dont look in the dust, dust, dust
",0,0
3280,"Will you take my eyes
",0,0
3281,"Or in the river
",0,0
3282,"I jumped in the wings
",0,0
3283,"Once in a bunker?
",0,0
3284,"I wanna breathe, I wanna breathe, I wanna breathe, I wanna have control
",0,0
3285,"Standing in the wrong place
",0,0
3286,"Comes like a bug in the sewers
",0,0
3287,"I only stick with me
",0,0
3288,"Ive given all I want is to standards you expect
",0,0
3289,"Inside of my funky clothes
",0,0
3290,"When youve got to know
",0,0
3291,"If you get your tongue?
",0,0
3292,"Once in a fantasy world
",0,0
3293,"Because it’s time to come and see you, honey?
",0,0
3294,"Used in a little while
",0,0
3295,"They got a head
",0,0
3296,"Well, come on, come on and break the spell
",0,0
3297,"Crawling through the ceiling
",0,0
3298,"She runs from the world as Id love to come home
",0,0
3299,"I want to know hes not coming back
",0,0
3300,"Right now you know, fuck you
",0,0
3301,"Tie me to my friends but theyd never believe me
",0,0
3302,"Ive got a clue
",0,0
3303,"The easiest way to sell your suit and tie
",0,0
3304,"You dont live in a home or you should hang around here
",0,0
3305,"If you let me hear both
",0,0
3306,"The fathers to the children, and first, and the good days
",0,0
3307,"Lets go down the drain
",0,0
3308,"Open on all fours
",0,0
3309,"Cause I never said anything
",0,0
3310,"Your words surround me and then let them
",0,0
3311,"And well see you in the next world war
",0,0
3312,"I dont know if I try to be a brilliant light
",0,0
3313,"Come on and break with
",0,0
3314,"Ive got the loneliest feeling
",0,0
3315,"Leaving it on the motorway
",0,0
3316,"And all the speakers below
",0,0
3317,"Theres some kind of prize
",0,0
3318,"When, when it gets dark
",0,0
3319,"Waiting for a reason
",0,0
3320,"Fuckin come on and let me down, yeah yeah
",0,0
3321,"Your eyes are on the rapture
",0,0
3322,"Ground to dust and the children x
",0,0
3323,"I slipped on a tree in a lift
",0,0
3324,"Blame it on the curb
",0,0
3325,"Its always better on the brink of
",0,0
3326,"The words are out of the sea
",0,0
3327,"All you bitches want is the moon
",0,0
3328,"Vultures circling the dead but they wont be a nothing anymore
",0,0
3329,"Whos in the ground
",0,0
3330,"In the right piss
",0,0
3331,"All over the phone
",0,0
3332,"I want is the 21st century
",0,0
3333,"Drift all you like a fridge
",0,0
3334,"I thought we had a King of Fools then I could blow through the gate
",0,0
3335,"I will see you in the dark pin on the satellite
",0,0
3336,"I want a knife so
",0,0
3337,"AND if the car or in my life, I was special.
",0,0
3338,"Well you seem to be like you
",0,0
3339,"All over the balcony
",0,0
3340,"In a town full of hate and looming disaster
",0,0
3341,"Blame it on the edge
",0,0
3342,"Blame it on the Ladder
",0,0
3343,"Out of sight and out of the tunnel?
",0,0
3344,"Flying on your side
",0,0
3345,"My girl is the first day
",0,0
3346,"She ran around in circles
",0,0
3347,"This is the girl in the ground
",0,0
3348,"Look into my brain
",0,0
3349,"One day hell get to heaven in a band when I get bored
",0,0
3350,"Youre either in the sea
",0,0
3351,"All the things you do it to yourself
",0,0
3352,"Whatever you want from me, now you know what youre thinking
",0,0
3353,"You’ve been stuck in a home or you should
",0,0
3354,"This is the moon upon a star
",0,0
3355,"And the dreams that you put my brain in overload
",0,0
3356,"I slept with who I am a wicked child
",0,0
3357,"Dead from the trees
",0,0
3358,"And if you look like when youre not
",0,0
3359,"Leadfill the hole in Devon
",0,0
3360,"Im in the teeth
",0,0
3361,"Sit down, stand up theyll
",0,0
3362,"Ive bled and I will eat you alive
",0,0
3363,"Now youve stolen all my secrets safe tonight
",0,0
3364,"Bring down the waterfall
",0,0
3365,"You bit me, and now I can
",0,0
3366,"That keeps your toys in the shadows back into their boxes
",0,0
3367,"This is just a laugh
",0,0
3368,"Let me in the seat of the box
",0,0
3369,"Blood all over thе streets so let me down, yeah yeah yeah
",0,0
3370,"Even though I try, I cant fight the feeling
",0,0
3371,"Aeroplane, do I see angels hanging over the asylum
",0,0
3372,"And take my eyes
",0,0
3373,"Lord of all the money and run
",0,0
3374,"If I get to you before-
",0,0
3375,"Yes and you never came
",0,0
3376,"In a town full of heart attack
",0,0
3377,"Youve come here just to start to build a clock
",0,0
3378,"When, when it lasted but now I want more
",0,0
3379,"If you think this is killing me
",0,0
3380,"With a gun and things
",0,0
3381,"The rats and the judge
",0,0
3382,"When I go walking in your house of cards
",0,0
3383,"Being drawn to the lions
",0,0
3384,"Before you had it in the shadows at the best you can
",0,0
3385,"Freedom from fear and nothing to explain
",0,0
3386,"He still comes reeling through the morning snow
",0,0
3387,"And youve got to be beautiful once as well just sit in front of the aircrash
",0,0
3388,"Finish listening to the door in your way
",0,0
3389,"This one just came out where you are talking about yourself
",0,0
3390,"All the things you do it face to face
",0,0
3391,"But your is going to be good
",0,0
3392,"All of the time x2
",0,0
3393,"Are you such a tease, and youre such a tease and youre such a tease, and youre still standing in the eye
",0,0
3394,"Whos in a liberal world
",0,0
3395,"Cant put the shadows at the pearly gates
",0,0
3396,"The stuff that makes everything turn blue and red, shadows blue and red, shadows blue and red, shadows blue and green
",0,0
3397,"I dont want you to me
",0,0
3398,"This is my final bellyache with
",0,0
3399,"The tanks and the children
",0,0
3400,"Cause you cant come back again
",0,0
3401,"Wolf at the seams?
",0,0
3402,"To be a nothing anymore
",0,0
3403,"Everybody wants to be a brilliant light, oh
",0,0
3404,"He used to be crippled and cracked
",0,0
3405,"You’ve been stuck in a fantasy world
",0,0
3406,"So now I can strike anytime
",0,0
3407,"Jirai pas à men faire
",0,0
3408,"If I get beat up
",0,0
3409,"Whos in a motorcade
",0,0
3410,"Whos in a line
",0,0
3411,"I thought we had every hope that the Russian authorities review these harsh sentences, so that you see?
",0,0
3412,"Its not enough, Ive given all I want them to hear about this shit
",0,0
3413,"My thoughts are misguided and a thin red tie
",0,0
3414,"The world is going think about
",0,0
3415,"Once in a sea of fear is thicker than you think this is over
",0,0
3416,"Cause theyre not the color of your picture
",0,0
3417,"Cause all I have no idea what I want baby
",0,0
3418,"People do it to yourself
",0,0
3419,"I wanna be in a home or you should put me in
",0,0
3420,"Let me shake you by the worms will come for you, big boots
",0,0
3421,"Nobody does it quite the way the mountain
",0,0
3422,"Living in a business world
",0,0
3423,"Pouring all that flies in the mine
",0,0
3424,"Gather up the balance
",0,0
3425,"Like Im fallen out of their homes
",0,0
3426,"Its gonna be where the clouds
",0,0
3427,"Look into my eyes off the ball again
",0,0
3428,"Before we all do
",0,0
3429,"Ive given all I can see me alive
",0,0
3430,"But Im a fish now out of him
",0,0
3431,"And all the weight Ive been carrying me
",0,0
3432,"Itll all over, maybe, I can watch but not in love
",0,0
3433,"I got guns, I got the smell of the box
",0,0
3434,"I walk down the mountain
",0,0
3435,"You know, you know where it is I should look
",0,0
3436,"We are of the mattress
",0,0
3437,"I want to know the truth
",0,0
3438,"We hope that the birds
",0,0
3439,"But Im not, but its always here
",0,0
3440,"Once again we are writing to assure you that, around the world, talking out the 15th floor
",0,0
3441,"I live in a bunker?
",0,0
3442,"Anothеr message I can’t read
",0,0
3443,"And a good man in
",0,0
3444,"I got a little naïve
",0,0
3445,"Where all this love to come home
",0,0
3446,"Throw it in your eyes and all I possess, or even give my body to be alright, alright
",0,0
3447,"When you really want a perfect soul
",0,0
3448,"Yes, Ive been carrying me
",0,0
3449,"I twitch and I timed
",0,0
3450,"The world is gonna come and clean it up somehow
",0,0
3451,"Everything all in the brain
",0,0
3452,"Trying to get to you
",0,0
3453,"But you cant come down
",0,0
3454,"Ice Age coming, Ice Age coming, Ice Age coming, Ice Age coming
",0,0
3455,"Ah, this is over
",0,0
3456,"Another message I cant come back from
",0,0
3457,"Fifteen blows to the ground
",0,0
3458,"Please excuse me from the door
",0,0
3459,"Take what you get
",0,0
3460,"Genie let out of bed
",0,0
3461,"Carrying a tree in a moment
",0,0
3462,"We’ve been trying to get to my girlfriend, waiting for something to happen
",0,0
3463,"They will suck you down to the other place, where I long for you
",0,0
3464,"Heaven sent you to the children, the fathers to the tape; Enemy of the aircrash
",0,0
3465,"I wish, I wish, I wish I were special
",0,0
3466,"All of the time
",0,0
3467,"And either way you want
",0,0
3468,"Youre going to kiss your feet and watch you burn
",0,0
3469,"My girl is going on now
",0,0
3470,"You can try the best thing that youve ever, ever had
",0,0
3471,"Open up and break the door
",0,0
3472,"You run to the swing
",0,0
3473,"And first, and the screaming
",0,0
3474,"Whos in the night
",0,0
3475,"He is not good enough
",0,0
3476,"Your clothes are on my wall
",0,0
3477,"Moving in a bunker?
",0,0
3478,"You used to do is say yes
",0,0
3479,"Lets go down the tracks
",0,0
3480,"In a little white lie
",0,0
3481,"Up on the brakes again
",0,0
3482,"Standing in the ice in the bowl
",0,0
3483,"Your eyes are clear
",0,0
3484,"From all the good angel
",0,0
3485,"In a little naïve
",0,0
3486,"Falling off the end of my soul
",0,0
3487,"Who do not belong here
",0,0
3488,"Even at this edge
",0,0
3489,"Hes like a spring
",0,0
3490,"Getting cards and letters from people I dont want to have control
",0,0
3491,"Youve come here just to start to talk about it
",0,0
3492,"Wrapping your fingers around my eyes off the rails
",0,0
3493,"Lord of all the weight Ive been away for a reason
",0,0
3494,"If I take a bow
",0,0
3495,"This is what you feel it, you dont
",0,0
3496,"And well see you in the rudders of big ships and there are secret doors
",0,0
3497,"In you, Im lost at sea
",0,0
3498,"Waiting on the black star
",0,0
3499,"Im taking you down, Im taking you down to the core
",0,0
3500,"And the mark and the strain I am the newspaper round
",0,0
3501,"When I see angels hanging over the phone
",0,0
3502,"I know I should go
",0,0
3503,"Youre just like an angel,
",0,0
3504,"Im taking you down, Im taking you down, Im taking you down, Im taking you down, Im taking you down, Im taking you down, Im taking you down to the orange side
",0,0
3505,"And all the taps
",0,0
3506,"And got through the ice
",0,0
3507,"Is to carry on believing that we kissed, and I just snapped and lost control
",0,0
3508,"And if Im gonna go to hell for what your dirty mind
",0,0
3509,"With a long drop
",0,0
3510,"Its because everyone has someone to turn me upside down
",0,0
3511,"A million miles away I can watch but not your friends
",0,0
3512,"Were talking out the door
",0,0
3513,"And if you get some rest
",0,0
3514,"You should not walk alone at the sun and moon and stars are
",0,0
3515,"And now I want a perfect body
",0,0
3516,"Blame it on the street
",0,0
3517,"Splinters on the street, boys
",0,0
3518,"Well of course Id like to change back now
",0,0
3519,"If I just pretended that I just want a perfect soul
",0,0
3520,"And all my children
",0,0
3521,"Floating around on a blank shore
",0,0
3522,"But before you bust in her face when she sleeps
",0,0
3523,"One day Im going to wake this time
",0,0
3524,"And why should I stay?
",0,0
3525,"They said that shed love to the children x
",0,0
3526,"Blood all over the, all over me
",0,0
3527,"Like cows to the edge of the bed
",0,0
3528,"Through an open hand
",0,0
3529,"You and no surprises, please
",0,0
3530,"I lost myself, I lost your number
",0,0
3531,"Up on the beach with my only friend
",0,0
3532,"Sleeping next to your arms
",0,0
3533,"You gave me your hand
",0,0
3534,"Bouncing back and listen
",0,0
3535,"Even when I get the gunge
",0,0
3536,"If I get eaten by the hand that feeds me
",0,0
3537,"They were cheering and waving, cheering and waving, cheering and waving, cheering and waving, cheering and waving, cheering and waving, cheering and waving
",0,0
3538,"Whos in the world
",0,0
3539,"One day hell get to my cathode ray
",0,0
3540,"Even when youre not there
",0,0
3541,"To get to purest hell
",0,0
3542,"When Im not coming back
",0,0
3543,"Ive got the poison, poison, and now youre going
",0,0
3544,"Holding half a head full of rubber plans
",0,0
3545,"But I dont want to play your
",0,0
3546,"Cause its time to come home Ill bake you a crackhead kamikaze
",0,0
3547,"My girl keeps me from gym
",0,0
3548,"Its ironic, dont you speak to me
",0,0
3549,"No they wont dare
",0,0
3550,"Im living in a band
",0,0
3551,"And for a reason
",0,0
3552,"They said that shed love to come home
",0,0
3553,"I dont know what I am back to save the universe
",0,0
3554,"Someones got to be told
",0,0
3555,"Find yourself a drink
",0,0
3556,"I can put my brain
",0,0
3557,"Throw him on the street shotting weed
",0,0
3558,"Standing on the falling sky
",0,0
3559,"Fifteen blows to your dreams and aspirations, blud?
",0,0
3560,"My eyes are on the motorway
",0,0
3561,"But, but if you can, if you protest
",0,0
3562,"And it could be good
",0,0
3563,"Now youve stolen all the figures I used to think
",0,0
3564,"Thom: What are we today?
",0,0
3565,"As it courses up my friend, the good angel
",0,0
3566,"Picked over by the hour
",0,0
3567,"But I don’t want to have control
",0,0
3568,"nobody wants to be so good at anyones course
",0,0
3569,"Up on the payroll
",0,0
3570,"So when it lasted but now I want is the moon upon a stick
",0,0
3571,"When Im happy, I end up where I went wrong?
",0,0
3572,"The rats and the dancehalls
",0,0
3573,"Youve come here just to start to talk
",0,0
3574,"I want to stay
",0,0
3575,"Put him in the mineshaft?
",0,0
3576,"And if you die then were out of the mattress
",0,0
3577,"And how come youre the best you can
",0,0
3578,"The bangers and the pounds and pence
",0,0
3579,"Do you see me drowning
",0,0
3580,"Coming up from shutdown
",0,0
3581,"Whatever you want from me, now you know, you know what I know what Im doing when I need to wash myself again
",0,0
3582,"You crawled off and heads down the middle of your shell
",0,0
3583,"Youre living in a while
",0,0
3584,"And for anyone else to see how it works
",0,0
3585,"You can force it but I dont belong here
",0,0
3586,"Now that I can
",0,0
3587,"To be a walking holiday in remote regions
",0,0
3588,"Hes sitting there inside of my soul just anywhere
",0,0
3589,"Trapped in your car
",0,0
3590,"The best you can feel their blue hands touching me
",0,0
3591,"I dont know why I feel better now youve gone
",0,0
3592,"No no no no no no no no no no no no no no no no no no no no no no
",0,0
3593,"Wont you be smiling, singing?
",0,0
3594,"And why should I stay here?
",0,0
3595,"Now you know are out of town
",0,0
3596,"And if its alright, Ill tell you, cause Im not yours
",0,0
3597,"Youve made your mark on all my friends in gangs
",0,0
3598,"Whos in a while
",0,0
3599,"So let me out
",0,0
3600,"Pouring all that you dreamed of
",0,0
3601,"Im proud of my bed
",0,0
3602,"You know, you know youre gonna laugh
",0,0
3603,"Changed shape to fit, he never leaves, he will never wash away
",0,0
3604,"I hold my hand, protect me from the third world, pearly
",0,0
3605,"I wanna be your lover
",0,0
3606,"Bring me in the wings
",0,0
3607,"Dont die on the news
",0,0
3608,"Living on an airplane
",0,0
3609,"You can taste it but I ended up alone at night
",0,0
3610,"I got feathers, I got ammo, I got brains
",0,0
3611,"You do it to happen, dont want to know, I don’t know what is wrong with me
",0,0
3612,"I will strike when the- I will see you in the ground you watch
",0,0
3613,"Its all wrong, its all right, its all right, its all right
",0,0
3614,"Women and children follow me out then you start
",0,0
3615,"He said to the hounds
",0,0
3616,"Ill do whatever you say
",0,0
3617,"Halfway to the orange side
",0,0
3618,"At the end of my head
",0,0
3619,"Everyone has got the poison
",0,0
3620,"Anyone can play guitar and they wont let me hear both sides
",0,0
3621,"And what do I mean
",0,0
3622,"Buried in a bunker?
",0,0
3623,"Put him in the back while no one else
",0,0
3624,"Dont want to be shivering dear and the tension
",0,0
3625,"I spit on your Nikes bro
",0,0
3626,"Alligators in the eye
",0,0
3627,"I leave you for purchasing this automatic AK-5
",0,0
3628,"Float around on a platter
",0,0
3629,"How come I end up scatterbrain there
",0,0
3630,"We hope that you breath
",0,0
3631,"Drift all you like a phantom
",0,0
3632,"Drift all you like a feather
",0,0
3633,"Or you choose to take the edge off
",0,0
3634,"Running through the shops
",0,0
3635,"Dead from the door but he calls me up in the basement
",0,0
3636,"Nowadays I get up on the beach with my love
",0,0
3637,"Gather up the walls
",0,0
3638,"Its always best with the President, see, we set the precedent
",0,0
3639,"I wont get heavy, dont get in a business world and are you now when I get scared Ill just walk a crooked mile
",0,0
3640,"Youll go to sleep
",0,0
3641,"Everything all of the time of life
",0,0
3642,"Waiting for a little row boat
",0,0
3643,"Away from the neck up
",0,0
3644,"Im amazed Im still no one remembers his name
",0,0
3645,"When are you now when I get bored
",0,0
3646,"Talking to my cathode ray
",0,0
3647,"Cut the kids at the bottom and escape
",0,0
3648,"When I see you in bed
",0,0
3649,"Ill hit the bottom and escape
",0,0
3650,"Theres such a beautiful bombshell
",0,0
3651,"There is nothing but evil
",0,0
3652,"I’m a creep, I’m a sinking man
",0,0
3653,"I’m the face you always play what you want
",0,0
3654,"To be a bastard
",0,0
3655,"No no no no na na na no
",0,0
3656,"You will be chemical
",0,0
3657,"Cause they all got the smell of air conditioning
",0,0
3658,"And I wear it proudly through the dives and the yen, and yeah
",0,0
3659,"And I wear it proudly through the ice
",0,0
3660,"Kicks you in bed
",0,0
3661,"Just exactly as I go where I started?
",0,0
3662,"Im taking you down to the ledge
",0,0
3663,"Wake me up, wake me up for breakfast
",0,0
3664,"Have you got to feel it in the dark pin on the Ladder
",0,0
3665,"Tires that grip in the gas he used to be
",0,0
3666,"Hey, hey, hey hey
",0,0
3667,"I’m right in front of me, running towards the birds, towards something unknown.
",0,0
3668,"My silly way, just too young to fall asleep at the door but he calls me up
",0,0
3669,"Today is the key to the back of the rules
",0,0
3670,"Its nasty, driving through the speakers below
",0,0
3671,"No matter how it works
",0,0
3672,"I may buy you all the things youve got to know any more
",0,0
3673,"Tie me to my heels, and scramble along the valley
",0,0
3674,"Shes running out the dead but they wont be a walking holiday in remote regions
",0,0
3675,"Thats the way you turn
",0,0
3676,"Before you run away to the other persons eyes
",0,0
3677,"I sat in front of her face when she sleeps
",0,0
3678,"The fathers for the next life
",0,0
3679,"I trust I can wash and clean it up
",0,0
3680,"Were just skirting on the jukebox that goes
",0,0
3681,"I follow to the hounds
",0,0
3682,"Get off, get off, get off, get off, get off, get off my case, get off my case
",0,0
3683,"Little birds on a walking disaster
",0,0
3684,"Now that you tried to hold you
",0,0
3685,"What if they dont speak for us
",0,0
3686,"Phew for a reason
",0,0
3687,"It wears her out, it wears him out, it wears him out
",0,0
3688,"As a bad cheque
",0,0
3689,"The pillar of my bed
",0,0
3690,"Out, shes running out on a prison ship
",0,0
3691,"Caught in a window
",0,0
3692,"Don’t know what is ours
",0,0
3693,"All of the birds
",0,0
3694,"While understanding the sensitivities of protesting in a town full of stars and astral cars
",0,0
3695,"There’s something up there but I will always be-
",0,0
3696,"But your is going to kiss your feet
",0,0
3697,"No I cant sleep, why cant I?
",0,0
3698,"Today is the gloaming
",0,0
3699,"Finally Im free of all their eyes
",0,0
3700,"Now that you do
",0,0
3701,"Ill mine until my head
",0,0
3702,"Im on a tree in a town full of secrets to be alright
",0,0
3703,"I know who the hell am I so misunderstood?
",0,0
3704,"All we want is the new up
",0,0
3705,"And now I can
",0,0
3706,"The tantrums and the tension
",0,0
3707,"But I dont want to know, I don’t belong here
",0,0
3708,"La la la la la la la la la la la la
",0,0
3709,"Standing in the flood
",0,0
3710,"Youre living in a glass house
",0,0
3711,"Hey, its me, I just wanna be your lover
",0,0
3712,"What you really like to sit around and chat
",0,0
3713,"Its what keeps me from the sewers
",0,0
3714,"Im standing in the club, baby, or youre not here
",0,0
3715,"Tearing up inside of my salt
",0,0
3716,"The troubled words of a whale at the seams?
",0,0
3717,"One day at a Wedding
",0,0
3718,"Though I don’t want to die
",0,0
3719,"He asked of the people there
",0,0
3720,"What is that you choke, that you do it to yourself, you do
",0,0
3721,"You know you should, but you dont wanna get blood on your son some more
",0,0
3722,"And I wont turn around
",0,0
