,text,original,generated
1519,"Myself, but I dont mind
",0,0
1520,"Myself when I am like this
",0,0
1521,"Thom: The vicar in
",0,0
1522,"Myself, I want to hide
",0,0
1523,"try
",0,0
1524,"Feel Im like a angel
",0,0
1525,"Wanna do, what do I do
",0,0
1526,"angel
",0,0
1527,"Myself, I am the only one
",0,0
1528,"C happening
",0,0
1529,"Its better, it’s not so clever, it’s
",0,0
1530,"Myself, I mean
",0,0
1531,"Myself
",0,0
1532,"Myself, its always too near
",0,0
1533,"Run around the place
",0,0
1534,"Somewhere
",0,0
1535,"Silent and waving
",0,0
1536,"Ve been around
",0,0
1537,"Did both sides
",0,0
1538,"Alright
",0,0
1539,"Huh, its the best night of the rest of rest of that shit life
",0,0
1540,"Wont sleep
",0,0
1541,"Thom: Im not your friend
",0,0
1542,"Myself, the girl, the girl
",0,0
1543,"Yeah, but Im gonna be where you are when you are with me
",0,0
1544,"chose they have trouble with who I am
",0,0
1545,"Not at all
",0,0
1546,"Have a idea of what is about if you dont believe me
",0,0
1547,"Ive been up before
",0,0
1548,"Its like being with your friend
",0,0
1549,"Doors and there were doors that ICouldve sworn I was an idiot
",0,0
1550,"Come back Ill
",0,0
1551,"Its all wrong, its all wrong, its all right
",0,0
1552,"Do I mean something?
",0,0
1553,"Im living in a glasshouse
",0,0
1554,"Ive been thinking about
",0,0
1555,"Want to hear both sides, but they will not be quiet as mice
",0,0
1556,"When youre thirty
",0,0
1557,"Im not
",0,0
1558,"The B-spin
",0,0
1559,"Feel this, its gone
",0,0
1560,"chhes so very special
",0,0
1561,"Myself, I beg for the love I am
",0,0
1562,"No no no no no no no no no no no no no no no no no no no no no
",0,0
1563,"Stars arent stars anymore
",0,0
1564,"Wish I was special. Im girl
",0,0
1565,"There was something missing around me now
",0,0
1566,"Here again
",0,0
1567,"Im so pretty
",0,0
1568,"Im walking out in front of you
",0,0
1569,"SWheres and never mind
",0,0
1570,"Hes not yours
",0,0
1571,"Karma Police, arrest this girl
",0,0
1572,"Ve seen enough man
",0,0
1573,"ok
",0,0
1574,"Come and find myself
",0,0
1575,"Myself, Ill spit this
",0,0
1576,"Its not so pretty, its not so clever
",0,0
1577,"Can of been many years of waiting
",0,0
1578,"Won’t want to hear about it
",0,0
1579,"Whatever I want
",0,0
1580,"I’ve found it
",0,0
1581,"No no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no
",0,0
1582,"Can be happy
",0,0
1583,"We thought youre crazy, maybe
",0,0
1584,"I’ll Wear It Proudly
",0,0
1585,"Myself, Ive been around my best friends
",0,0
1586,"We want the air conditioning
",0,0
1587,"Run where my heart makes an am
",0,0
1588,"Did the hiphop
",0,0
1589,"Sre not yours
",0,0
1590,"Can play the drums
",0,0
1591,"Get to my heels in the next world war
",0,0
1592,"Myself, babe, baby
",0,0
1593,"Im so good at any
",0,0
1594,"Get
",0,0
1595,"I dont think so youre crazy if youre not
",0,0
1596,"ch special 
",0,0
1597,"Yeah, its been so pretty, fun
",0,0
1598,"First home
",0,0
1599,"Whilst the rain is away, the rain will hide all the hide
",0,0
1600,"up, man
",0,0
1601,"Myself, Ill walk the door
",0,0
1602,"Yesterday Ive been around
",0,0
1603,"Wont forget to
",0,0
1604,"This girl is to know
",0,0
1605,"Myself, me, I am
",0,0
1606,"Myself, not youre friends
",0,0
1607,"Thom:Thank you, everybody
",0,0
1608,"I am the key to locking him out
",0,0
1609,"Yeah, theres someone there
",0,0
1610,"Im such a tease, and
",0,0
1611,"things that are so very special
",0,0
1612,"Somewhere in Devon
",0,0
1613,"Arent going
",0,0
1614,"Want to play the drums
",0,0
1615,"Ve been stuck in a lift
",0,0
1616,"Thom: Im not yours
",0,0
1617,"And through sleep
",0,0
1618,"chuffringe
",0,0
1619,"Feel that Ive been around
",0,0
1620,"We are plants
",0,0
1621,"Thom:Should be reach for
",0,0
1622,"We do well
",0,0
1623,"Have no idea what I am about
",0,0
1624,"chances I can dance when you need me
",0,0
1625,"Wish I was special.
",0,0
1626,"Werent gonna get as that
",0,0
1627,"Thom: Should I turn around?
",0,0
1628,"Ve been walking out in neat
",0,0
1629,"I Will
",0,0
1630,"Stars and astral cars
",0,0
1631,"Thom: Im being with a friend
",0,0
1632,"Myself, everything is boys
",0,0
1633,"Es not gonna happen
",0,0
1634,"Doors
",0,0
1635,"Myself, not you, but youre not
",0,0
1636,"The shadows are out ofYour eyes and mind so now
",0,0
1637,"Myself, Ive been walking these streets so hard
",0,0
1638,"When you mess with me, huh
",0,0
1639,"Full of love, kinetic, kinetic
",0,0
1640,"Im not in the myself
",0,0
1641,"Killer cars, cars!
",0,0
1642,"Youre the girl in the car
",0,0
1643,"Super��極 Age coming
",0,0
1644,"Myself, Ill put him right now
",0,0
1645,"Im tuck now
",0,0
1646,"Myself, I think Ive been looking, looking
",0,0
1647,"When you 
",0,0
1648,"Im lost, Im lost
",0,0
1649,"Myself, I don’t know if I can
",0,0
1650,"Not so sure
",0,0
1651,"Suck me through the bathroom
",0,0
1652,"Im living in a fantasy world
",0,0
1653,"said I dont mind
",0,0
1654,"Can be happy, singing
",0,0
1655,"Wish I was special, not by happen
",0,0
1656,"Thom: Thank you, Im very sick, sick
",0,0
1657,"Come out again
",0,0
1658,"Thom:
",0,0
1659,"Super worms, worms, worms, worms
",0,0
1660,"pa was
",0,0
1661,"Wanna do
",0,0
1662,"How come youre the only one who is listening anyway?
",0,0
1663,"In my life of love
",0,0
1664,"Friends
",0,0
1665,"Whatever makes a pigs ear
",0,0
1666,"I feel for the next ones
",0,0
1667,"Im gonna
",0,0
1668,"Somewhere of doors and there are doors secret doors
",0,0
1669,"And no, I dont
",0,0
1670,"Isnt yours
",0,0
1671,"Hes like a angel,
",0,0
1672,"Im going back again
",0,0
1673,"Here comes the world coming out of your heart
",0,0
1674,"Ook-up
",0,0
1675,"No-one can
",0,0
1676,"Though I dont mind
",0,0
1677,"And I will be there
",0,0
1678,"This girl is like a angel,
",0,0
1679,"chatter
",0,0
1680,"other
",0,0
1681,"pa-pa-pa
",0,0
1682,"Arent even gonna happen
",0,0
1683,"Es not really dressed for the death
",0,0
1684,"Feel this feeling again
",0,0
1685,"Whatever 
",0,0
1686,"Wont run away from here
",0,0
1687,"Ive been around most of the time
",0,0
1688,"Its not somewhere
",0,0
1689,"No no no one
",0,0
1690,"Im the best
",0,0
1691,"Myself, its so near
",0,0
1692,"Is at the edge of theaying
",0,0
1693,"We are not so sure
",0,0
1694,"Somewerners coming out of the shadows
",0,0
1695,"Did not mean but he was walking out in front of me
",0,0
1696,"Here comes Mr. B
",0,0
1697,"Myself, now I
",0,0
1698,"You, you fucking killer?
",0,0
1699,"Ahead of me, ahead of me
",0,0
1700,"Can, can of been the same
",0,0
1701,"Im gonna...
",0,0
1702,"Myself, Ill spit it on your son some more
",0,0
1703,"Its there, its there
",0,0
1704,"Im such a tease, and I was a flirt
",0,0
1705,"sez look like that
",0,0
1706,"Myself, you know me
",0,0
1707,"Myself, myself, yeah
",0,0
1708,"When youve got the skin and bones
",0,0
1709,"Theyre either in the club, car, or phone
",0,0
1710,"Get to no harm
",0,0
1711,"I just want to be like this
",0,0
1712,"This girl is beautiful
",0,0
1713,"I’ll Wear It Proudly, Proudly
",0,0
1714,"Do Ill spit him on the ground
",0,0
1715,"Apparition
",0,0
1716,"Ve been walking out the door but not your sure
",0,0
1717,"I might be wrong, I might be wrong. I might be wrong, I might be wrong.
",0,0
1718,"Am not really open
",0,0
1719,"Wanna
",0,0
1720,"Im lost
",0,0
1721,"Thom: What do we really need?
",0,0
1722,"Thom: Thank you very much, thank you
",0,0
1723,"Everything in the bank
",0,0
1724,"When I burn all the Bush
",0,0
1725,"Have my heart
",0,0
1726,"Arent the friends
",0,0
1727,"Nowhere to sit and chat
",0,0
1728,"Myself and I dont know why I feel so tongue-tied
",0,0
1729,"Yeah this time
",0,0
1730,"Everyone in the childrens land is out of here
",0,0
1731,"There. were there all the things we say we never said
",0,0
1732,"I couldve loved me, I am hungry again
",0,0
1733,"Ve been walking out at all but I dont know how I am
",0,0
1734,"Ve been living in a bank vault
",0,0
1735,"Its not so clever, just like the snow, just like the snow
",0,0
1736,"Its so so near
",0,0
1737,"Want to stay and chew the fat
",0,0
1738,"Wanna be a part 
",0,0
1739,"Its like Ive fallen from work
",0,0
1740,"Myself and Ive
",0,0
1741,"Special!
",0,0
1742,"But Im gonna be gonna be something else
",0,0
1743,"Stars arent stars but theyreWait theyre stars but theyreWait theyre not stars
",0,0
1744,"And so we wont take a ride
",0,0
1745,"Myself, my friend, my best friend
",0,0
1746,"Andre all my friends
",0,0
1747,"Can of said love
",0,0
1748,"I’m to the edge of the earth I’m just gonna find myself
",0,0
1749,"paoh, pa, pa, pa, pa
",0,0
1750,"Its one, two, three, four
",0,0
1751,"I feel this love turn away, turn away again
",0,0
1752,"churring
",0,0
1753,"Es so very near
",0,0
1754,"Can of brick dust worms
",0,0
1755,"Do this out of office
",0,0
1756,"Can of been found
",0,0
1757,"Myself, you left me
",0,0
1758,"Did so quick
",0,0
1759,"Myself, it hurts like I was a broken dream
",0,0
1760,"The missing shape
",0,0
1761,"Myself, it hurts like hell
",0,0
1762,"Myself, my girl
",0,0
1763,"atonin
",0,0
1764,"There
",0,0
1765,"Wont run away and hide
",0,0
1766,"Thom: Thank you, Im gonna...
",0,0
1767,"Wish that I could sleep, that I could sleep at all
",0,0
1768,"Can walk these streets so easy
",0,0
1769,"I think maybe, maybe not now
",0,0
1770,"Its not so near
",0,0
1771,"Im the only truth that I could see
",0,0
1772,"Wish that you could come and find time for something change
",0,0
1773,"Myself, I am just gonna...
",0,0
1774,"Myself, baby
",0,0
1775,"Do I mean when you fuck with me
",0,0
1776,"Killer cars and cars
",0,0
1777,"Its so so so near
",0,0
1778,"Myself, no one else
",0,0
1779,"care
",0,0
1780,"Stars fall away
",0,0
1781,"Full of holes
",0,0
1782,"Stars arent the heav
",0,0
1783,"Everything is everyone is everyone is
",0,0
1784,"Can and I dont think so
",0,0
1785,"Its so so so so so disappointing
",0,0
1786,"Ill miss all the things around my head
",0,0
1787,"Myself, me, me, me.
",0,0
1788,"Get, you bad, bad, bad
",0,0
1789,"Come and find something to do
",0,0
1790,"chhes
",0,0
1791,"chWait, that wasnt my intention, I did it for a reason
",0,0
1792,"First, first at
",0,0
1793,"Im still no one
",0,0
1794,"Theyre just gonna...
",0,0
1795,"Arentards and dont belong
",0,0
1796,"Come back again
",0,0
1797,"Thom: What are we coming to?
",0,0
1798,"And how now I see
",0,0
1799,"Myself, myself, I
",0,0
1800,"We?
",0,0
1801,"Do- do
",0,0
1802,"Ill be drunk again
",0,0
1803,"Stars
",0,0
1804,"Doors and there were doors that ICouldve sworn I saw
",0,0
1805,"Doors and there was nothing, nothing at all
",0,0
1806,"Can of been a handful of friends
",0,0
1807,"Ive been away for so long
",0,0
1808,"No no no no no no no no no no no no no no no no
",0,0
1809,"Do not understand the impact of
",0,0
1810,"Myself, Mr. B, Mr. B, Mr. B
",0,0
1811,"Im so good, evil
",0,0
1812,"Werent a fit
",0,0
1813,"Rve never and never understand
",0,0
1814,"Myself, my brain
",0,0
1815,"Youve been walking all night
",0,0
1816,"Sve not yours
",0,0
1817,"Keep your distance from the edge you feed, keep your distance from the edge you feed, keep your distance from the edge you feed
",0,0
1818,"Werent just friends
",0,0
1819,"IWont get my shit off by
",0,0
1820,"Its not so drums but weCouldve loved
",0,0
1821,"Somewhere in life
",0,0
1822,"Get through
",0,0
1823,"pa-pa-pa-pa
",0,0
1824,"Not mean
",0,0
1825,"said I must get up once in a while
",0,0
1826,"In a city of boys in
",0,0
1827,"Wish that I could be good, but you cant
",0,0
1828,"Arent broke
",0,0
1829,"Can walk you home from work
",0,0
